system:index,annual_mean_temperature_2017_C,id,.geo
9513_0,11.612176513671898,9513,"{""geodesic"":false,""type"":""Point"",""coordinates"":[18.707415791789035,46.285695014258344]}"
9514_0,11.848352050781273,9514,"{""geodesic"":false,""type"":""Point"",""coordinates"":[17.180279808785848,46.5551895994942]}"
9515_0,9.071710205078148,9515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[22.929497627150784,51.001850255885834]}"
9516_0,9.383630371093773,9516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[21.941350814619312,51.13659754850376]}"
9517_0,16.345788574218773,9517,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.7860258736045813,41.569539772630854]}"
9518_0,11.275964355468773,9518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[5.6369284078499975,51.27134484112169]}"
9519_0,15.306298828125023,9519,"{""geodesic"":false,""type"":""Point"",""coordinates"":[22.30067692826712,39.59324614756791]}"
9520_0,9.383630371093773,9520,"{""geodesic"":false,""type"":""Point"",""coordinates"":[21.85151928620736,51.04676602009181]}"
9521_0,11.438134765625023,9521,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.648781595318524,46.19586348584639]}"
9522_0,13.035943603515648,9522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.11228941051494018,42.063613178896595]}"
9523_0,11.570428466796898,9523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7953820754049783,51.49592366215157]}"
9524_0,10.210382080078148,9524,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.478474740295016,53.06797540936073]}"
9525_0,11.570428466796898,9525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.7953820754049783,51.40609213373962]}"
9526_0,13.135614013671898,9526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[22.165929635649192,39.862740732803765]}"
9527_0,8.912988281250023,9527,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.66063478278705,56.1222473753671]}"
9528_0,6.484918212890648,9528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.116651640979079,46.150947721640414]}"
9529_0,6.484918212890648,9529,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.116651640979079,46.10603195743444]}"
9530_0,17.184960937500023,9530,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.343727447677088,39.09917274130217]}"
9531_0,11.910180664062523,9531,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.558950066906571,46.285695014258344]}"
9532_0,9.352655029296898,9532,"{""geodesic"":false,""type"":""Point"",""coordinates"":[21.04303553049979,51.451007897945594]}"
9533_0,18.877313232421898,9533,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.849654041411351,37.39237370147508]}"
9534_0,16.528649902343773,9534,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.94634478595557,37.30254217306313]}"
9535_0,6.213616943359398,9535,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.395502428015332,46.77976842052408]}"
9536_0,10.327752685546898,9536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.792885089736849,49.87895615073643]}"
9537_0,16.159570312500023,9537,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.870863430680274,40.62630872430536]}"
9538_0,9.200311279296898,9538,"{""geodesic"":false,""type"":""Point"",""coordinates"":[20.504046360028077,51.451007897945594]}"
9539_0,8.045129394531273,9539,"{""geodesic"":false,""type"":""Point"",""coordinates"":[22.210845399855167,54.23578527871611]}"
9540_0,14.290490722656273,9540,"{""geodesic"":false,""type"":""Point"",""coordinates"":[1.190267751458366,43.72549645451771]}"
9541_0,9.533715820312523,9541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[18.707415791789035,51.49592366215157]}"
9542_0,14.123773193359398,9542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.9656889304284856,44.17465409657747]}"
9543_0,17.275506591796898,9543,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-8.556453081238441,37.1677948804452]}"
9544_0,17.072534179687523,9544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-8.601368845444417,37.347457937269105]}"
9545_0,9.162438964843773,9545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.672487970255576,45.477211258550774]}"
9546_0,12.600762939453148,9546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[1.0106046946344616,47.27384182678982]}"
9547_0,14.286706542968773,9547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.8758574020165334,43.90515951134161]}"
9548_0,11.923913574218773,9548,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.9656889304284856,47.902662525673485]}"
9549_0,8.986901855468773,9549,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.714906748793423,50.28319802859021]}"
9550_0,9.603173828125023,9550,"{""geodesic"":false,""type"":""Point"",""coordinates"":[18.707415791789035,51.54083942635754]}"
9551_0,14.286706542968773,9551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.7860258736045813,43.860243747135634]}"
9552_0,13.135614013671898,9552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[22.121013871443218,39.862740732803765]}"
9553_0,11.331262207031273,9553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.714906748793423,42.55768658516233]}"
9554_0,10.793847656250023,9554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.109792424846811,47.04926300575994]}"
9555_0,9.603173828125023,9555,"{""geodesic"":false,""type"":""Point"",""coordinates"":[18.662500027583057,51.58575519056352]}"
9556_0,10.865930175781273,9556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.865869459344015,48.89080933820495]}"
9557_0,10.315393066406273,9557,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.017463910766729,49.834040386530454]}"
9558_0,11.715447998046898,9558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.01246993943047,46.37552654267029]}"
9559_0,10.722100830078148,9559,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.731122166726088,48.98064086661691]}"
9560_0,14.107263183593773,9560,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.244539717464739,43.90515951134161]}"
9561_0,12.557489013671898,9561,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-1.190267751458366,40.26698261065755]}"
9562_0,9.533715820312523,9562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[18.617584263377083,51.40609213373962]}"
9563_0,10.200891113281273,9563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.580159456175495,47.13909453417189]}"
9564_0,10.200891113281273,9564,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.714906748793423,47.04926300575994]}"
9565_0,14.696862792968773,9565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.5352436919695185,40.985634837953164]}"
9566_0,11.229089355468773,9566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-9.544599893769915,52.66373353150695]}"
9567_0,10.773187255859398,9567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.074232862441232,49.20521968764679]}"
9568_0,11.814935302734398,9568,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.7860258736045813,49.744208858118505]}"
9569_0,9.367059326171898,9569,"{""geodesic"":false,""type"":""Point"",""coordinates"":[21.62694046517748,51.13659754850376]}"
9570_0,13.152215576171898,9570,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-0.11228941051494018,45.926368900610534]}"
9571_0,8.699060058593773,9571,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.9419825554914327,55.583258204895394]}"
9572_0,13.940148925781273,9572,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.286958496002585,44.98313785228504]}"
9573_0,13.940148925781273,9573,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.376790024414538,44.893306323873084]}"
9574_0,14.566217041015648,9574,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.511537317032467,44.84839055966711]}"
9575_0,9.603173828125023,9575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[18.617584263377083,51.54083942635754]}"
9576_0,9.533715820312523,9576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[18.572668499171105,51.49592366215157]}"
9577_0,9.367059326171898,9577,"{""geodesic"":false,""type"":""Point"",""coordinates"":[21.537108936765527,51.09168178429778]}"
9578_0,11.034448242187523,9578,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.783528887936452,50.50777684962009]}"
9579_0,15.912774658203148,9579,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.8521510270794805,39.997488025421696]}"
9580_0,19.775292968750023,9580,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.097939237378284,37.347457937269105]}"
9581_0,14.566217041015648,9581,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.69120037385637,44.93822208807906]}"
9582_0,9.332421875000023,9582,"{""geodesic"":false,""type"":""Point"",""coordinates"":[21.447277408353575,51.13659754850376]}"
9583_0,11.554040527343773,9583,"{""geodesic"":false,""type"":""Point"",""coordinates"":[1.774172686136055,50.73235567064997]}"
9584_0,11.938867187500023,9584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[1.774172686136055,50.77727143485595]}"
9585_0,15.052362060546898,9585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.781031902268323,44.893306323873084]}"
9586_0,19.377374267578148,9586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.097939237378284,37.212710644651175]}"
9587_0,15.052362060546898,9587,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.781031902268323,44.98313785228504]}"
9588_0,15.052362060546898,9588,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.91577919488625,44.93822208807906]}"
9589_0,9.795983886718773,9589,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.553956095570312,52.88831235253683]}"
9590_0,10.674035644531273,9590,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.343727447677088,52.16966012524121]}"
9591_0,8.978448486328148,9591,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.147217232048398,53.8764591650683]}"
9592_0,14.663751220703148,9592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.3580776208137437,40.40172990327548]}"
9593_0,19.775292968750023,9593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.232686529996212,37.30254217306313]}"
9594_0,12.380792236328148,9594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[1.0555204588404377,45.34246396593284]}"
9595_0,7.918908691406273,9595,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.832806882606565,50.28319802859021]}"
9596_0,8.413018798828148,9596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.742975354194614,50.37302955700217]}"
9597_0,9.620050048828148,9597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[18.437921206553177,51.36117636953364]}"
9598_0,14.139123535156273,9598,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.726759936261949,41.479708244218905]}"
9599_0,14.139123535156273,9599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.6369284078499975,41.38987671580695]}"
9600_0,13.191003417968773,9600,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.778534916600194,45.926368900610534]}"
9601_0,13.038079833984398,9601,"{""geodesic"":false,""type"":""Point"",""coordinates"":[22.749834570326882,41.030550602159146]}"
9602_0,9.347528076171898,9602,"{""geodesic"":false,""type"":""Point"",""coordinates"":[21.17778282311772,51.54083942635754]}"
9603_0,13.858666992187523,9603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.334371245876691,41.704287065248785]}"
9604_0,7.497888183593773,9604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[21.806603522001385,56.79598383845674]}"
9605_0,10.838891601562523,9605,"{""geodesic"":false,""type"":""Point"",""coordinates"":[5.502181115232069,48.53148322455715]}"
9606_0,11.143151855468773,9606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[19.201489198054773,47.318757590995794]}"
9607_0,9.151788330078148,9607,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.8047382772053755,50.23828226438424]}"
9608_0,12.779199218750023,9608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[5.008107708966333,46.37552654267029]}"
9609_0,8.420190429687523,9609,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.310664870939639,45.65687431537468]}"
9610_0,11.049676513671898,9610,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.11228941051494018,51.13659754850376]}"
9611_0,10.990747070312523,9611,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.832806882606565,46.959431477347984]}"
9612_0,12.257653808593773,9612,"{""geodesic"":false,""type"":""Point"",""coordinates"":[5.592012643644021,46.82468418473005]}"
9613_0,11.814935302734398,9613,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.8309416378105574,49.5645458012946]}"
9614_0,11.508416748046898,9614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.4360559617571695,50.55269261382607]}"
9615_0,7.534570312500023,9615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.962560203888234,56.39174196060296]}"
9616_0,11.938867187500023,9616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[1.953835742959959,50.82218719906193]}"
9617_0,11.549249267578148,9617,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.5826564418436244,50.50777684962009]}"
9618_0,9.066644287109398,9618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.107295439178682,50.687439906444]}"
9619_0,9.543969726562523,9619,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.972548146560753,50.687439906444]}"
9620_0,13.615319824218773,9620,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.745472339862744,45.4322954943448]}"
9621_0,13.615319824218773,9621,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.700556575656767,45.387379730138825]}"
9622_0,13.170770263671898,9622,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.064876660640834,40.895803309541215]}"
9623_0,11.152642822265648,9623,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.071735876773102,45.65687431537468]}"
9624_0,17.408349609375023,9624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-8.152211203384658,38.515267806624486]}"
9625_0,9.130334472656273,9625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.511537317032467,56.48157348901491]}"
9626_0,8.772393798828148,9626,"{""geodesic"":false,""type"":""Point"",""coordinates"":[20.908288237881862,52.708649295712924]}"
9627_0,13.732690429687523,9627,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.726759936261949,42.018697414690614]}"
9628_0,8.246331787109398,9628,"{""geodesic"":false,""type"":""Point"",""coordinates"":[20.998119766293815,53.33746999459659]}"
9629_0,10.589013671875023,9629,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.041170285703782,52.52898623888902]}"
9630_0,10.838891601562523,9630,"{""geodesic"":false,""type"":""Point"",""coordinates"":[5.681844172055973,48.53148322455715]}"
9631_0,10.443261718750023,9631,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.445412163557567,52.61881776730097]}"
9632_0,19.066857910156273,9632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.714906748793423,37.39237370147508]}"
9633_0,16.534875488281273,9633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.69120037385637,40.40172990327548]}"
9634_0,10.636743164062523,9634,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.086086049909758,52.43915471047706]}"
9635_0,9.641992187500023,9635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.121645612315337,57.649383358370294]}"
9636_0,16.534875488281273,9636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.646284609650394,40.40172990327548]}"
9637_0,9.590905761718773,9637,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.608228061576686,48.26198863932129]}"
9638_0,11.106225585937523,9638,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.40049639935159,48.89080933820495]}"
9639_0,10.738183593750023,9639,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.355580635145614,52.07982859682926]}"
9640_0,9.626733398437523,9640,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.613222032912945,50.77727143485595]}"
9641_0,8.383752441406273,9641,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2682460924017915,42.33310776413245]}"
9642_0,9.170465087890648,9642,"{""geodesic"":false,""type"":""Point"",""coordinates"":[19.695562604320507,50.642524142238024]}"
9643_0,12.732080078125023,9643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-1.3250150440762942,47.18401029837786]}"
9644_0,13.073022460937523,9644,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-0.7860258736045813,46.420442306876275]}"
9645_0,12.970574951171898,9645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-0.651278580986653,46.420442306876275]}"
9646_0,12.531854248046898,9646,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.738613123730476,48.48656746035117]}"
9647_0,12.531854248046898,9647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.648781595318524,48.44165169614519]}"
9648_0,8.704339599609398,9648,"{""geodesic"":false,""type"":""Point"",""coordinates"":[21.492193172559553,48.75606204558703]}"
9649_0,8.704339599609398,9649,"{""geodesic"":false,""type"":""Point"",""coordinates"":[21.447277408353575,48.84589357399898]}"
9650_0,10.042321777343773,9650,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.33873347634083,50.23828226438424]}"
9651_0,8.936761474609398,9651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.293817712134853,50.28319802859021]}"
9652_0,13.251611328125023,9652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.6063628167806769,45.20771667331492]}"
9653_0,11.428552246093773,9653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[1.6843411577241028,45.926368900610534]}"
9654_0,9.296502685546898,9654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.01246993943047,54.19086951451013]}"
9655_0,10.859735107421898,9655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.102301467842423,48.30690440352727]}"
9656_0,13.996331787109398,9656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.927632382354777,44.71364326704918]}"
9657_0,13.996331787109398,9657,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.882716618148801,44.668727502843204]}"
9658_0,10.859735107421898,9658,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.057385703636445,48.30690440352727]}"
9659_0,13.996331787109398,9659,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.882716618148801,44.578895974431255]}"
9660_0,13.996331787109398,9660,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.8378008539428246,44.578895974431255]}"
9661_0,9.590905761718773,9661,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.742975354194614,48.44165169614519]}"
9662_0,12.796075439453148,9662,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.65813779711892,44.75855903125516]}"
9663_0,13.163659667968773,9663,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.65813779711892,44.71364326704918]}"
9664_0,13.163659667968773,9664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.65813779711892,44.668727502843204]}"
9665_0,9.590905761718773,9665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.742975354194614,48.26198863932129]}"
9666_0,16.117059326171898,9666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.672487970255576,38.78476239186034]}"
9667_0,10.078118896484398,9667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[17.674353215051585,48.53148322455715]}"
9668_0,10.473535156250023,9668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.281964524666325,48.800977809793004]}"
9669_0,10.296716308593773,9669,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.849654041411351,52.39423894627109]}"
9670_0,9.010064697265648,9670,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2114771407272893,44.578895974431255]}"
9671_0,8.774377441406273,9671,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.256392904933265,44.578895974431255]}"
9672_0,9.535150146484398,9672,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.2233303281958157,55.53834244068941]}"
9673_0,12.496606445312523,9673,"{""geodesic"":false,""type"":""Point"",""coordinates"":[5.681844172055973,43.95007527554759]}"
9674_0,9.059472656250023,9674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.428565004752782,46.420442306876275]}"
9675_0,9.059472656250023,9675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.428565004752782,46.285695014258344]}"
9676_0,9.859735107421898,9676,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.892072819949197,49.78912462232448]}"
9677_0,13.409570312500023,9677,"{""geodesic"":false,""type"":""Point"",""coordinates"":[1.2800992798703181,44.26448562498942]}"
9678_0,13.763208007812523,9678,"{""geodesic"":false,""type"":""Point"",""coordinates"":[1.4148465724882464,44.17465409657747]}"
9679_0,9.202905273437523,9679,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.897066791285457,45.34246396593284]}"
9680_0,9.525994873046898,9680,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.897066791285457,45.52212702275675]}"
9681_0,9.202905273437523,9681,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.986898319697409,45.4322954943448]}"
9682_0,12.218438720703148,9682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.570803254375098,46.734852656318104]}"
9683_0,13.858666992187523,9683,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.379287010082667,41.74920282945476]}"
9684_0,9.795983886718773,9684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.733619152394217,52.933228116742804]}"
9685_0,11.713494873046898,9685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.693697359524499,45.97128466481651]}"
9686_0,9.649224853515648,9686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.062379674972705,50.417945321208144]}"
9687_0,11.438134765625023,9687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.693697359524499,46.10603195743444]}"
9688_0,12.759484863281273,9688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.7030535613248965,42.55768658516233]}"
9689_0,19.339135742187523,9689,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.289455481670715,37.796615579328865]}"
9690_0,18.367578125000023,9690,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.244539717464739,37.572036758298985]}"
9691_0,18.964746093750023,9691,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.289455481670715,37.661868286710934]}"
9692_0,19.339135742187523,9692,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.334371245876691,37.75169981512289]}"
9693_0,19.339135742187523,9693,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.379287010082667,37.796615579328865]}"
9694_0,18.964746093750023,9694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.334371245876691,37.661868286710934]}"
9695_0,18.964746093750023,9695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.334371245876691,37.572036758298985]}"
9696_0,19.339135742187523,9696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.379287010082667,37.75169981512289]}"
9697_0,9.911401367187523,9697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.736116138062346,50.46286108541412]}"
9698_0,13.073022460937523,9698,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-0.9207731662225095,46.46535807108225]}"
9699_0,12.917718505859398,9699,"{""geodesic"":false,""type"":""Point"",""coordinates"":[1.8640042145480071,44.26448562498942]}"
9700_0,20.236016845703148,9700,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.12537610190736,35.1016697269703]}"
9701_0,9.595941162109398,9701,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.68620640252011,52.30440741785914]}"
9702_0,9.595941162109398,9702,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.731122166726088,52.34932318206511]}"
9703_0,17.272180175781273,9703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.086086049909758,39.997488025421696]}"
9704_0,16.106561279296898,9704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-1.4597623366942223,39.14408850550815]}"
9705_0,14.335961914062523,9705,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-0.2470367031328684,43.81532798292966]}"
9706_0,7.674096679687523,9706,"{""geodesic"":false,""type"":""Point"",""coordinates"":[21.716771993589433,56.840899602662724]}"
9707_0,7.674096679687523,9707,"{""geodesic"":false,""type"":""Point"",""coordinates"":[21.62694046517748,56.75106807425077]}"
9708_0,8.936761474609398,9708,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.473480768958757,50.28319802859021]}"
9709_0,10.258447265625023,9709,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.019960896434859,52.79848082412487]}"
9710_0,16.470544433593773,9710,"{""geodesic"":false,""type"":""Point"",""coordinates"":[22.794750334532857,39.548330383361936]}"
9711_0,9.937646484375023,9711,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.4928249134316722,45.65687431537468]}"
9712_0,9.548638916015648,9712,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.374293038746409,53.96629069348025]}"
9713_0,14.255731201171898,9713,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.185273780122108,45.252632437520894]}"
9714_0,16.569970703125023,9714,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-1.5046781009001984,39.14408850550815]}"
9715_0,13.997888183593773,9715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[23.33373950500457,43.545833397693805]}"
9716_0,16.864587402343773,9716,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.487830942095414,43.45600186928185]}"
9717_0,15.938439941406273,9717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.622578234713341,43.321254576663925]}"
9718_0,8.133386230468773,9718,"{""geodesic"":false,""type"":""Point"",""coordinates"":[21.4023616441476,56.75106807425077]}"
9719_0,15.744836425781273,9719,"{""geodesic"":false,""type"":""Point"",""coordinates"":[22.570171513502977,39.59324614756791]}"
9720_0,9.718927001953148,9720,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.050526487504179,50.59760837803205]}"
9721_0,16.507287597656273,9721,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.667493998919317,43.051759991428064]}"
9722_0,10.642724609375023,9722,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.057385703636445,48.711146281381055]}"
9723_0,9.364160156250023,9723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.256392904933265,45.20771667331492]}"
9724_0,7.674096679687523,9724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[21.537108936765527,56.97564689528065]}"
9725_0,13.563409423828148,9725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.681844172055973,40.536477195893404]}"
9726_0,11.506158447265648,9726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[4.334371245876691,45.65687431537468]}"
9727_0,10.734277343750023,9727,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.984401334029279,52.12474436103523]}"
9728_0,16.398828125000023,9728,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.8521510270794805,38.605099335036435]}"
9729_0,14.894372558593773,9729,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.712409763125294,43.50091763348783]}"
9730_0,12.631005859375023,9730,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.022457882102988037,46.01620042902249]}"
9731_0,17.446191406250023,9731,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.9301293680229064,38.380520514006555]}"
9732_0,12.959619140625023,9732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.06737364630896411,45.97128466481651]}"
